B10,7132140,봉원중학교,서울특별시 관악구 관악로24가길 15
B10,7091431,봉은중학교,서울특별시 강남구 영동대로128길 59
B10,7021129,봉화중학교,서울특별시 중랑구 망우로70길 89
B10,7051183,북서울중학교,서울특별시 도봉구 도봉로169가길 33
B10,7121345,북악중학교,서울특별시 성북구 정릉로12길 41
B10,7031187,불광중학교,서울특별시 은평구 불광로 180
B10,7010736,불암고등학교,서울특별시 노원구 중계로 155
B10,7051184,불암중학교,서울특별시 노원구 한글비석로5길 45
B10,7132141,사당중학교,서울특별시 동작구 사당로9가길 58
B10,7010985,삼각산고등학교,서울특별시 강북구 삼양로19길 40
B10,7121346,삼각산중학교,서울특별시 강북구 삼양로19길 141
B10,7121347,삼선중학교,서울특별시 성북구 동소문로3길 69
B10,7010081,삼성고등학교,서울특별시 관악구 신림로 41
B10,7132142,삼성중학교,서울특별시 관악구 신림로3가길 39-24
B10,7081497,삼정중학교,서울특별시 강서구 금낭화로 210
B10,7051185,상경중학교,서울특별시 노원구 동일로227길 61
B10,7010082,상계고등학교,서울특별시 노원구 노해로 432
B10,7051186,상계제일중학교,서울특별시 노원구 덕릉로86길 29-15
B10,7051187,상계중학교,서울특별시 노원구 노원로 398
B10,7132143,상도중학교,서울특별시 동작구 사당로2가길 72
B10,7010593,상명고등학교,서울특별시 노원구 덕릉로 553
B10,7010178,상명대학교사범대학부속여자고등학교,서울특별시 종로구 홍지문2길 20
B10,7061104,상명대학교사범대학부속여자중학교,서울특별시 종로구 홍지문2길 20
B10,7061056,상명대학교사범대학부속초등학교,서울특별시 종로구 홍지문2길 1
B10,7051188,상명중학교,서울특별시 노원구 덕릉로 553
B10,7051110,상명초등학교,서울특별시 노원구 덕릉로 541
B10,7010179,상문고등학교,서울특별시 서초구 명달로 45
B10,7021130,상봉중학교,서울특별시 중랑구 상봉중앙로8나길 28
B10,7031188,상신중학교,서울특별시 은평구 증산로15길 61
B10,7010806,상암고등학교,서울특별시 마포구 월드컵북로 445
B10,7031189,상암중학교,서울특별시 마포구 상암산로1길 26
B10,7051189,상원중학교,서울특별시 노원구 수락산로 182
B10,7010916,상일미디어고등학교,서울특별시 강동구 천호대로219길 61
B10,7010181,상일여자고등학교,서울특별시 강동구 천호대로219길 61
B10,7130184,상일여자중학교,서울특별시 강동구 천호대로219길 61
B10,7132144,상현중학교,서울특별시 동작구 사당로2길 2-19
B10,7010182,서라벌고등학교,서울특별시 노원구 한글비석로5길 18
B10,7121362,서라벌중학교,서울특별시 강북구 삼양로155길 37-9
B10,7010183,서문여자고등학교,서울특별시 서초구 동광로12길 84
B10,7091451,서문여자중학교,서울특별시 서초구 동광로12길 84
B10,7010721,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10
B10,7031190,서연중학교,서울특별시 서대문구 연희로11마길 9-6
